word,countrycode,key_id
backpack,MY,5426494522261504
backpack,ID,5360064212762624
backpack,US,6141033953886208
backpack,US,6635781017829376
backpack,FI,6736200175976448
backpack,US,5057738365206528
backpack,RO,5832579670343680
backpack,AU,5500002853978112
backpack,HU,5942865823793152
backpack,US,6363331143139328
backpack,GB,5858608765992960
backpack,RU,5181640248655872
backpack,HU,4976355022209024
backpack,PL,4789670527369216
backpack,US,4732958843863040
backpack,RU,4938482554241024
backpack,US,5797508427022336
backpack,IS,6432072904212480
backpack,CA,5374578836635648
backpack,HU,5588679567343616
backpack,IE,5082061230571520
backpack,CH,5486973835804672
backpack,GB,4586910896881664
backpack,US,5127960606539776
backpack,US,6053251550019584
backpack,US,4555033309872128
backpack,US,5842948157603840
backpack,US,4926212386324480
backpack,US,5748780680871936
backpack,BR,5781179032666112
backpack,CZ,5489530800963584
backpack,US,6180964063510528
backpack,US,6005955907026944
backpack,US,6117142783066112
backpack,US,5374783065686016
backpack,US,4581056600604672
backpack,PL,5835018897195008
backpack,US,5956332291096576
backpack,SE,4917546740350976
backpack,US,6688138552410112
backpack,PH,5450176909017088
backpack,US,4680107253825536
backpack,US,5499230703583232
backpack,US,6062996277166080
backpack,US,5695179606458368
backpack,BR,5751698792382464
backpack,PL,4785493675868160
backpack,GB,5547070075174912
backpack,US,5743834875035648
backpack,GB,6729420301664256
backpack,US,6421688424071168
backpack,GB,6169947795357696
backpack,GB,5103412788068352
backpack,US,6701782455549952
backpack,HU,5246967842078720
backpack,US,5056100137172992
backpack,US,4536735725780992
backpack,US,6462472577875968
backpack,TR,6030618045448192
backpack,BR,6677831167770624
backpack,US,5274259779747840
backpack,US,5955187753615360
backpack,US,4510211035365376
backpack,US,6588767877988352
backpack,US,6432313791479808
backpack,BR,5406901468659712
backpack,PH,6732462111588352
backpack,US,6098732003098624
backpack,US,5460212632780800
backpack,US,6614286791081984
backpack,CA,6622660165369856
backpack,US,6163456552075264
backpack,US,5205359880830976
backpack,NL,6291345717067776
backpack,US,4722915125755904
backpack,GB,5357725452075008
backpack,US,4710742483795968
backpack,PH,4535516240281600
backpack,DE,5836152529485824
backpack,US,5765372105981952
backpack,US,6361296654041088
backpack,US,5599382793617408
backpack,US,5866868726300672
backpack,US,6505588349468672
backpack,US,5922097022894080
backpack,TH,4971155628752896
backpack,US,6495514403012608
backpack,SA,4623042103738368
backpack,CZ,5368208812933120
backpack,US,6143044187324416
backpack,US,6013966796980224
backpack,HK,6578109409132544
backpack,US,6235961975373824
backpack,MX,5300977693360128
backpack,US,5658128014114816
backpack,US,5030098652626944
backpack,US,5523578604748800
backpack,FI,4637892355817472
backpack,PA,6663634891571200
backpack,US,6593211399143424
backpack,US,5644612305682432
backpack,AU,6252096506560512
backpack,FI,4693735889698816
backpack,SK,6434847801212928
backpack,US,4903583264800768
backpack,US,6241453476937728
backpack,RS,6241854804721664
backpack,US,6506189779107840
backpack,US,4885734433488896
backpack,US,4702293192605696
backpack,US,6350842485538816
backpack,FR,4635525476515840
backpack,FI,5819878701268992
backpack,KR,5651621188993024
backpack,US,5538275546628096
backpack,US,6439598739685376
backpack,FI,5275867708129280
backpack,US,5551287766614016
backpack,US,4890687088623616
backpack,US,6115265412595712
backpack,US,6415433089417216
backpack,US,6360476717940736
backpack,HR,5655266156609536
backpack,IT,5255238678216704
backpack,US,6450096495394816
backpack,RO,6646501809848320
backpack,DE,6076850621120512
backpack,RS,5603708345778176
backpack,US,6404487029719040
backpack,IN,4857162314547200
backpack,TH,5708132170858496
backpack,US,5991746947252224
backpack,PH,5126847153045504
backpack,TH,6558591530041344
backpack,KR,5904757518499840
backpack,IT,5910908263989248
backpack,UA,6200347905228800
backpack,US,5031865347997696
backpack,CA,6384993666334720
backpack,US,5029524322385920
backpack,GB,5328998965968896
backpack,US,4711251789742080
backpack,EG,4515074611871744
backpack,US,4651440427499520
backpack,TH,6427750720077824
backpack,US,4687098386841600
backpack,TH,4980273072570368
backpack,AT,4538270606163968
backpack,FR,5333381057347584
backpack,US,5866290788958208
backpack,US,6273289540337664
backpack,GB,6468974134951936
backpack,US,5689039699050496
backpack,AU,5483997071147008
backpack,US,5495982412267520
backpack,SE,5065122890383360
backpack,US,4657013189509120
backpack,MY,4615087841083392
backpack,US,4681322310139904
backpack,BR,5171024582672384
backpack,US,6260841798172672
backpack,CA,5188400409739264
backpack,CA,5550296686133248
backpack,SA,4654269686874112
backpack,US,5784776336211968
backpack,US,5889218142273536
backpack,US,5881151052840960
backpack,US,4601208977227776
backpack,US,6723794242633728
backpack,US,6137996728336384
backpack,GB,6016626249957376
backpack,US,5992025717473280
backpack,US,5582421514780672
backpack,BG,5539157285797888
backpack,US,5609077793095680
backpack,US,4808756024049664
backpack,US,6099975391936512
backpack,US,6385706748346368
backpack,US,4517860367925248
backpack,US,4565133596557312
backpack,US,5779663643213824
backpack,HU,5285063866449920
backpack,CA,4898180867031040
backpack,US,6611272256716800
backpack,NL,4940301644857344
backpack,US,4830594301165568
backpack,US,4788430527528960
backpack,PH,6107003015397376
backpack,LT,6017585738940416
backpack,US,6713275251163136
backpack,US,6380367298691072
backpack,KR,6737195949883392
backpack,US,4965144587141120
backpack,DE,5535433012281344
backpack,RS,5132660345143296
backpack,GB,5768721777819648
backpack,US,6742010390118400
backpack,US,5959509728034816
basketball,CH,5869804772655104
basketball,DE,4732866749530112
basketball,US,5092872942518272
basketball,ES,5786943226904576
basketball,US,6554138391347200
basketball,US,4505140688060416
basketball,US,6322528588922880
basketball,TH,6104218182090752
basketball,TH,5179629671284736
basketball,IT,6367962158071808
basketball,US,6036270104969216
basketball,VN,6638289048043520
basketball,CA,5820186139557888
basketball,FI,6394762691084288
basketball,US,5749329434247168
basketball,GB,6672078457536512
basketball,CA,5257029490835456
basketball,US,6650632813412352
basketball,US,5466778027163648
basketball,US,6504066114912256
basketball,SA,5617972351598592
basketball,US,6163432262860800
basketball,US,6443665100636160
basketball,US,5546795499257856
basketball,MY,5706440226373632
basketball,US,6679844999921664
basketball,US,4506942309400576
basketball,CH,6661113544441856
basketball,FI,4585085535780864
basketball,IT,5049922598469632
basketball,HU,5578225986043904
basketball,US,6030643685228544
basketball,US,5890335358058496
basketball,GB,6313302797844480
basketball,US,4781870334083072
basketball,US,5001633207418880
basketball,JO,5501170128781312
basketball,SA,5829730664185856
basketball,DE,6653469609951232
basketball,US,6174750118248448
basketball,US,4658170993573888
basketball,US,4547562214260736
basketball,US,4631820144476160
basketball,NZ,6526839558242304
basketball,US,6510818206154752
basketball,DE,4606599643529216
basketball,US,6104750191804416
basketball,ES,6564620405833728
basketball,US,5549982281105408
basketball,KR,6412376901419008
basketball,ID,6466886327861248
basketball,US,6169882058031104
basketball,US,6312419389341696
basketball,TH,5132081698963456
basketball,CA,5193799036829696
basketball,US,4881114848034816
basketball,US,5292714314694656
basketball,US,4839494446481408
basketball,US,6432774158286848
basketball,US,6261907956695040
basketball,SE,5840107942707200
basketball,DE,6040646194298880
basketball,US,4612410721697792
basketball,KR,6050317231718400
basketball,US,5203090187747328
basketball,NZ,6195132711829504
basketball,CA,5904687205187584
basketball,US,6038425104809984
basketball,GB,6692879185477632
basketball,US,5732387512123392
basketball,US,4776857901727744
basketball,US,4617775907602432
basketball,RS,5196671631753216
basketball,CA,5872356536877056
basketball,US,5305313295073280
basketball,US,4517364232093696
basketball,US,6455482384384000
basketball,US,5619819053318144
basketball,AU,6159985899732992
basketball,US,6301013319352320
basketball,MX,6237190470238208
basketball,US,5731300503715840
basketball,SE,5838563084075008
basketball,US,5027402205888512
basketball,US,5195011303931904
basketball,GB,6173924062658560
basketball,TW,5724454762053632
basketball,BR,6560823268868096
basketball,CZ,6197243063304192
basketball,QA,4801722608254976
basketball,US,4599064882577408
basketball,SE,4713574150701056
basketball,US,6719441616240640
basketball,US,4911068314861568
basketball,KR,5266565022875648
basketball,CA,5015343661580288
basketball,US,6248110894350336
basketball,US,6167488154828800
basketball,US,5040330791452672
basketball,US,5660300915245056
basketball,HR,6360000630882304
basketball,US,5878069631909888
basketball,GB,4747540320747520
basketball,US,5266300345516032
basketball,PL,6097314798108672
basketball,AZ,6620014176108544
basketball,CA,5362817823670272
basketball,ID,5667997244981248
basketball,US,4702486080258048
basketball,US,6651441307451392
basketball,US,6483309007732736
basketball,US,6021764054253568
basketball,US,6360168705032192
basketball,US,4545991132839936
basketball,MX,5416280389582848
basketball,CA,4942664040448000
basketball,US,6252573046603776
basketball,GB,5429257733931008
basketball,US,5924396122243072
basketball,US,6329618183225344
basketball,US,6004753219715072
basketball,US,6128962025553920
basketball,PL,6014798309359616
basketball,FR,6265480966832128
basketball,US,6322569504358400
basketball,US,5110039524147200
basketball,RO,5679675504328704
basketball,TW,6392407572611072
basketball,US,4655802369441792
basketball,CA,6293143844552704
basketball,US,4702694805602304
basketball,US,4524249081446400
basketball,CA,6531116896878592
basketball,TH,5977796188831744
basketball,BE,5144154449379328
basketball,US,4823719954350080
basketball,ID,4549926107217920
basketball,US,5441672907325440
basketball,US,6654069932294144
basketball,US,5617192886337536
basketball,US,4788790327508992
basketball,US,4578741466431488
basketball,PL,4504001984856064
basketball,US,5014548304101376
basketball,FI,5747472397762560
basketball,US,6469657336741888
basketball,RU,6727245164969984
basketball,US,5333253114298368
basketball,US,4561244453339136
basketball,CA,5223494788841472
basketball,US,6511280133242880
basketball,IT,5328341013889024
basketball,US,6589256271134720
basketball,TH,5845714271731712
basketball,CZ,6731889433903104
basketball,US,6096063767248896
basketball,NL,4870593214152704
basketball,US,6565740435996672
basketball,US,4887934547263488
basketball,TR,6524211273138176
basketball,DE,6567617340899328
basketball,DE,6498286368194560
basketball,SK,6164407686004736
basketball,PH,6080176062464000
basketball,HR,4810475755798528
basketball,GB,6706875728920576
basketball,GB,4859052586696704
basketball,MP,4672494776614912
basketball,US,6118393302220800
basketball,DE,5902039680811008
basketball,US,5924523834605568
basketball,US,6649012755103744
basketball,MX,5661241043320832
basketball,AU,5592550490505216
basketball,SE,6458682218905600
basketball,US,5450221901316096
basketball,US,6615401167323136
basketball,US,4637483612504064
basketball,GB,5450877793992704
basketball,US,5637512808628224
basketball,US,5070352147283968
basketball,GB,6748256665075712
basketball,US,4592960035356672
basketball,US,4990711017504768
basketball,US,5931007754633216
basketball,AT,6652989680910336
basketball,US,5291834886586368
basketball,US,4972851553632256
basketball,US,5676665164267520
basketball,US,4878203040563200
basketball,US,6495620804116480
basketball,IN,4681812758495232
basketball,DE,6221736154497024
basketball,SE,5272602358579200
basketball,ID,5164338509774848
basketball,US,4672752998940672
basketball,US,5410770059788288
basketball,US,6677146871267328
basketball,US,6284784965779456
basket,US,5000941864484864
basket,US,4843867515912192
basket,RO,5393316004757504
basket,US,5041701808766976
basket,RU,5458297618432000
basket,US,5249526367518720
basket,SG,5318869021360128
basket,IN,5347007931613184
basket,FR,4691130962673664
basket,PH,5974506596204544
basket,CA,4945827552296960
basket,US,6374371725672448
basket,US,5195974953664512
basket,KR,4953457666555904
basket,US,5063015667859456
basket,US,5435892653096960
basket,HU,6111919863758848
basket,KR,6003515476410368
basket,US,4613376481165312
basket,DE,6090423556636672
basket,NO,4816586349215744
basket,GB,6557870864728064
basket,PL,4830621580918784
basket,US,5304612951162880
basket,SE,5522858555998208
basket,US,6235366619086848
basket,US,6638951777435648
basket,CA,6572592838213632
basket,IT,5379985227382784
basket,US,4793375523864576
basket,HU,6051821762117632
basket,GB,6651074595258368
basket,US,6682641459838976
basket,HU,6535012377690112
basket,US,6351153535123456
basket,US,4660372181090304
basket,NL,4602186765959168
basket,MX,5273632345423872
basket,US,4813365060829184
basket,US,6612783196012544
basket,US,6356742512312320
basket,US,5865546832674816
basket,US,5423658283565056
basket,DZ,6005418130145280
basket,IT,5480818447220736
basket,LT,4710644639072256
basket,GB,5654534066012160
basket,CA,4902153388818432
basket,RU,6622254760722432
basket,US,6543089516675072
basket,US,5652350091919360
basket,US,4926227334823936
basket,UA,5448180218986496
basket,MY,6175500294684672
basket,NO,5241312729104384
basket,US,6356431114600448
basket,KZ,6208649154265088
basket,US,6739348852572160
basket,US,5727392666484736
basket,KR,5834607230451712
basket,US,6406117443764224
basket,MY,6078176201539584
basket,US,6632040621408256
basket,US,6231948714311680
basket,US,5277956404412416
basket,US,5998782611193856
basket,PH,5715518994513920
basket,SE,5946492860760064
basket,HK,5126434689384448
basket,US,5555050682253312
basket,CA,5509092317593600
basket,CA,6682779704098816
basket,US,4629604293672960
basket,US,5710808254251008
basket,BD,5910509419233280
basket,IT,6701121462599680
basket,IN,6297508605067264
basket,US,5552216351965184
basket,US,5123712686751744
basket,IE,6047331608690688
basket,KR,5626167333748736
basket,AU,6699005151019008
basket,US,5482860431540224
basket,AE,4512605945200640
basket,PH,5310878503141376
basket,US,4731793678794752
basket,MK,5266526099734528
basket,US,6373914647199744
basket,US,6595079525367808
basket,US,6505705186000896
basket,IQ,5738166558392320
basket,SA,4635324418359296
basket,US,6482395991638016
basket,RU,4996476360982528
basket,US,5296420833722368
basket,US,5573878690611200
basket,TH,6419645177266176
basket,KH,4872004631003136
basket,US,6723650629664768
basket,US,4655860267614208
basket,AU,4723352109318144
basket,US,5410952583315456
basket,RU,5317211868626944
basket,DE,6695777420181504
basket,CZ,5323672539627520
basket,US,6262474141597696
basket,US,4580245237661696
basket,GB,6575004160360448
basket,SG,5616687585951744
basket,SE,5820978783322112
basket,JP,6096623576809472
basket,US,6156846198947840
basket,GB,4635689792569344
basket,US,5320224834322432
basket,RU,5223795419774976
basket,KW,6135859826917376
basket,AU,5782673945526272
basket,US,4622124809453568
basket,US,5969399729094656
basket,US,5320298788290560
basket,US,6587917247971328
basket,US,4529415323123712
basket,US,4899143677902848
basket,US,5251035247411200
basket,US,5192684656394240
basket,US,5582507665784832
basket,US,6525953473773568
basket,SE,5988419102572544
basket,CA,5045838197817344
basket,TH,4921002746183680
basket,US,6533905735745536
basket,US,4548898972499968
basket,US,5143570799394816
basket,US,5545208898912256
basket,US,6027638126673920
basket,US,5605133771603968
basket,US,6495573001633792
basket,US,5595642346864640
basket,SA,4945379315417088
basket,SE,4930176423034880
basket,BG,6582052067475456
basket,CA,5214261263466496
basket,NZ,6456320712507392
basket,PK,6556918308929536
basket,PT,6750776300929024
basket,US,5021021763534848
basket,RU,5688968429436928
basket,PH,6371642072629248
basket,US,5337271211393024
basket,US,5231532736249856
basket,PH,4874918384631808
basket,IS,5369668720132096
basket,HU,6599237288591360
basket,US,6712220299821056
basket,CY,5139057967366144
basket,BA,4982073725026304
basket,US,6571915726553088
basket,CH,6315136610467840
basket,US,5771047339032576
basket,CA,5175285848735744
basket,TR,5508361111994368
basket,DK,4552840934588416
basket,US,6513232464314368
basket,GB,5468746200121344
basket,US,5626303648628736
basket,SE,4660302203322368
basket,US,5792989655859200
basket,IN,5497899628625920
basket,BR,6158437417222144
basket,US,5839175486013440
basket,US,6629146316767232
basket,BR,6091004887171072
basket,US,4666984954331136
basket,US,6357207408967680
basket,GB,6275303372488704
basket,US,6143560082522112
basket,US,4647037821779968
basket,CA,6342692516659200
basket,US,5698207172526080
basket,US,5240158188208128
basket,FI,4767631104016384
basket,US,5960860008710144
basket,SE,6011483769012224
basket,GB,6484041203187712
basket,SA,4893158183796736
basket,US,6618506877468672
basket,NZ,4522463331352576
basket,HU,4984596561133568
basket,US,6642702139523072
basket,DK,5567248385179648
basket,IT,6483044133240832
basket,DE,4726332246196224
basket,CZ,5275543987552256
basket,DE,5815422068719616
basket,US,4760218376339456
basket,KW,6615508621197312
basket,IE,5983573725151232
basket,US,6656319618547712
basket,US,5167387550679040
bathtub,RO,5022555733753856
bathtub,CA,5903307363057664
bathtub,KR,4612067053010944
bathtub,US,4602020302422016
bathtub,AU,4983657091563520
bathtub,NL,6252756509655040
bathtub,US,5721772118769664
bathtub,US,6258051663265792
bathtub,SK,6259636908851200
bathtub,US,4771465809362944
bathtub,GB,4873796622221312
bathtub,US,6124027145879552
bathtub,US,4611427857858560
bathtub,AU,4812178219597824
bathtub,ZZ,5828814376534016
bathtub,US,5577181956669440
bathtub,HR,4759410473697280
bathtub,US,5096876284051456
bathtub,US,4779010821193728
bathtub,MY,5785429339013120
bathtub,AU,4647784185593856
bathtub,US,4674753795194880
bathtub,US,5761975059480576
bathtub,RU,6039173758713856
bathtub,US,6466394755432448
bathtub,US,6051390201790464
bathtub,US,6401987895623680
bathtub,US,4734295530799104
bathtub,US,5725008187883520
bathtub,DK,4739553241858048
bathtub,US,5179625137242112
bathtub,US,6601056022691840
bathtub,US,5485341282664448
bathtub,US,4775476067303424
bathtub,US,5712206152859648
bathtub,QA,5556457682501632
bathtub,US,4578895091204096
bathtub,BR,4912600145985536
bathtub,US,6446558654496768
bathtub,LV,5495594774691840
bathtub,US,5640147469074432
bathtub,US,5792785808490496
bathtub,FR,4671190096412672
bathtub,US,5327650144911360
bathtub,DK,6145626179895296
bathtub,BR,6035579206631424
bathtub,US,5914349589757952
bathtub,US,4715551471435776
bathtub,FR,6243339789664256
bathtub,SK,6539065505611776
bathtub,US,5043772737978368
bathtub,CA,4694105474990080
bathtub,US,5676894940823552
bathtub,FI,5225499682930688
bathtub,OM,6598182588907520
bathtub,GB,5298845560864768
bathtub,RO,6021697448706048
bathtub,PL,5303461228838912
bathtub,NL,5391293612032000
bathtub,CZ,5974784208797696
bathtub,US,5339916420513792
bathtub,US,4652608327254016
bathtub,AU,6563477055340544
bathtub,BA,5436009233776640
bathtub,US,5695621837094912
bathtub,CA,6463534961524736
bathtub,US,5142144551485440
bathtub,FI,5877368113594368
bathtub,US,5026413872676864
bathtub,NO,6368458512007168
bathtub,US,6021189451382784
bathtub,HU,4554829936459776
bathtub,AU,6485927327170560
bathtub,GB,4579945399451648
bathtub,US,6240898771845120
bathtub,GB,4585178745798656
bathtub,AU,5860978082185216
bathtub,US,6516761434259456
bathtub,MX,6448621916520448
bathtub,US,4638278986760192
bathtub,US,4506364288172032
bathtub,BR,5145724528361472
bathtub,US,6260276405993472
bathtub,BO,5904098576564224
bathtub,US,4810451760185344
bathtub,TH,5682333292167168
bathtub,US,4853020560982016
bathtub,US,6063542006448128
bathtub,BR,6728767680544768
bathtub,NL,4986001216765952
bathtub,AU,5527565403947008
bathtub,GB,5293949952458752
bathtub,US,6388889990201344
bathtub,CA,4954531135750144
bathtub,SG,6439567869607936
bathtub,KR,4875258035175424
bathtub,US,6626953769517056
bathtub,US,5511068149350400
bathtub,DE,6363360675233792
bathtub,CA,5526496598818816
bathtub,US,4688854072164352
bathtub,GB,5186686768119808
bathtub,RU,5690451233341440
bathtub,US,6636930726887424
bathtub,US,6522294576873472
bathtub,CZ,6529494183575552
bathtub,US,6050435511091200
bathtub,GB,6743434243080192
bathtub,US,5371610850656256
bathtub,US,4983635952271360
bathtub,CA,5723152493576192
bathtub,US,6497412623368192
bathtub,GB,6078048543703040
bathtub,GB,5647552261128192
bathtub,FR,4824876374294528
bathtub,IE,6190301674733568
bathtub,US,5202670858010624
bathtub,AU,5870812751986688
bathtub,US,5525466507116544
bathtub,US,5801404834775040
bathtub,SE,5971348805386240
bathtub,TW,6480023697489920
bathtub,IQ,6237948028649472
bathtub,PH,4749015071588352
bathtub,US,4658324123418624
bathtub,TR,4508704776912896
bathtub,GB,5945902164344832
bathtub,FR,4561051095924736
bathtub,PH,5544111681568768
bathtub,US,5241109573795840
bathtub,DK,5447440943546368
bathtub,SA,5237891955425280
bathtub,AU,5927187314114560
bathtub,US,4530986995941376
bathtub,US,6001493821882368
bathtub,US,6336776270512128
bathtub,FR,5142963699056640
bathtub,US,6642185820700672
bathtub,FI,4711246857240576
bathtub,CA,5817031569965056
bathtub,CA,4662158585495552
bathtub,NO,6445168762814464
bathtub,EG,6218689378516992
bathtub,US,5613944813125632
bathtub,US,6747073854570496
bathtub,US,5822626805055488
bathtub,GB,5486240134594560
bathtub,IE,4519851672469504
bathtub,US,5008250002997248
bathtub,TW,6696994976301056
bathtub,US,5299486114971648
bathtub,US,6365708860522496
bathtub,CH,6729308208889856
bathtub,US,4950487004610560
bathtub,VE,6475425360379904
bathtub,SK,6231995237531648
bathtub,US,6085865820389376
bathtub,HU,6136466323275776
bathtub,FI,6254432566116352
bathtub,AU,5642012239855616
bathtub,US,5587915973328896
bathtub,SA,5495723086839808
bathtub,US,4672249476939776
bathtub,RU,6688592757784576
bathtub,GB,6215945632612352
bathtub,TH,6109558537715712
bathtub,AU,4714887831879680
bathtub,CZ,5617037193773056
bathtub,US,6512024437653504
bathtub,FR,4647218810191872
bathtub,US,5253322229415936
bathtub,US,5103446057287680
bathtub,US,5938671922446336
bathtub,PH,5169752064393216
bathtub,PH,5971652087119872
bathtub,TH,5364392487026688
bathtub,US,4558466268004352
bathtub,SE,5926954849009664
bathtub,IT,5350798206697472
bathtub,GB,4573030296584192
bathtub,IT,6202162495356928
bathtub,FI,5126270205558784
bathtub,US,6244627008978944
bathtub,TH,5687935997313024
bathtub,NZ,6336179869843456
bathtub,CA,5359745026228224
bathtub,US,5205798235930624
bathtub,CA,6537056366886912
bathtub,US,5309293236584448
bathtub,US,4948107643060224
bathtub,FI,5219372345851904
bathtub,PH,5666262195634176
bathtub,US,4608661563375616
bathtub,US,5283736117575680
bathtub,US,4952024489656320
bathtub,US,6328621935362048
bathtub,US,6537328170369024
bathtub,FR,6383262794514432
bathtub,US,5254708719517696
beach,US,5589027728130048
beach,US,4549384723234816
beach,IE,6024353571405824
beach,US,6014472055422976
beach,VN,5146036462944256
beach,US,6244836870979584
beach,US,5454572908707840
beach,US,4888251133329408
beach,BR,5692766589812736
beach,US,4761583068643328
beach,US,4716784848470016
beach,US,6581608058454016
beach,DE,6303331674750976
beach,US,5221380222091264
beach,MX,5286253740163072
beach,US,5031126642982912
beach,US,6016835965157376
beach,US,5016677953568768
beach,US,6332455160119296
beach,US,4559131027439616
beach,PL,5868694422945792
beach,UA,5193895082196992
beach,US,5719644096692224
beach,AU,5713537471086592
beach,AE,4646713832767488
beach,US,5047440522608640
beach,TW,5103060483309568
beach,RU,4999686542852096
beach,US,5800190717984768
beach,US,5563120166633472
beach,US,5699921149689856
beach,US,6493250984607744
beach,US,5547761585881088
beach,US,6143285712125952
beach,BR,6416435028951040
beach,CH,6068117539127296
beach,US,5702463719997440
beach,ID,4890820681400320
beach,MY,4729295501000704
beach,US,5322259642187776
beach,US,5660846929739776
beach,KR,5257983141347328
beach,GB,6557082587234304
beach,US,5411332318822400
beach,US,4738879670190080
beach,SE,5693117015523328
beach,CA,4607792084156416
beach,SE,5141070725775360
beach,TW,5616187037712384
beach,US,5648973765279744
beach,US,5962999959388160
beach,US,4956518669615104
beach,GB,5433027033300992
beach,IT,5633520338731008
beach,US,6021769070641152
beach,HU,6550778984529920
beach,US,5429726048944128
beach,US,4965373512253440
beach,US,6394358540533760
beach,JP,5942853580619776
beach,TW,5459650965143552
beach,SG,4819914630103040
beach,BR,4556007197900800
beach,US,5994684809740288
beach,US,6580442918551552
beach,RO,6375059138543616
beach,IL,4741650091868160
beach,US,4512216596348928
beach,FR,6695278864236544
beach,US,5371430625607680
beach,US,4683243318149120
beach,AU,5253883091746816
beach,ZA,5266217432514560
beach,GB,5992598072197120
beach,SE,5598319571107840
beach,US,5072958986911744
beach,US,4623791239987200
beach,US,5325231914745856
beach,US,5648422327549952
beach,NL,6721733648187392
beach,NO,5284111327428608
beach,FI,5354252048269312
beach,DE,5211057960255488
beach,US,5710348357206016
beach,US,4585329405198336
beach,US,6205172378238976
beach,US,6304794769620992
beach,BR,6312988942270464
beach,TH,5837215538085888
beach,US,5131505900716032
beach,ID,5350921552789504
beach,DE,6417217044348928
beach,IS,6595179567906816
beach,US,5823355808645120
beach,GB,4634269467017216
beach,US,6422870026616832
beach,US,4884149590556672
beach,CH,4871820584943616
beach,FI,5338159862775808
beach,IT,5821937899012096
beach,US,5399860104658944
beach,CZ,6041840610443264
beach,EE,5901442843934720
beach,PK,5752018230575104
beach,US,5104738708226048
beach,SE,6052191200608256
beach,US,5302091331403776
beach,KR,5742590777360384
beach,GB,4838530343763968
beach,US,6219715326246912
beach,UG,4991710637588480
beach,US,5172380517269504
beach,US,6649317815222272
beach,US,6293001473097728
beach,US,6366732996313088
beach,CZ,5135279365029888
beach,US,4778018885074944
beach,RO,4729309677748224
beach,US,5656895308169216
beach,US,4527378837536768
beach,US,6400130259353600
beach,US,6467047359774720
beach,US,5138892174917632
beach,US,5625543305199616
beach,US,5449955865001984
beach,IE,5720050453446656
beach,US,5235693754253312
beach,US,4726811973910528
beach,US,5594686565646336
beach,US,6676017747853312
beach,BD,6267976711929856
beach,HU,4654129848778752
beach,US,6344072509784064
beach,US,5466913251524608
beach,US,5511519708119040
beach,KR,4839497252470784
beach,US,4651938794700800
beach,US,6571510036692992
beach,US,5630806468853760
beach,DE,6637564452667392
beach,US,6115176170389504
beach,RU,5316998558908416
beach,TR,5468781159645184
beach,US,5097126549782528
beach,GB,5575323343126528
beach,GB,6180122333806592
beach,IQ,5496271034908672
beach,US,5354971052638208
beach,IN,5136155605467136
beach,US,5209974017884160
beach,US,5973175156342784
beach,US,6401341452713984
beach,US,6271229763780608
beach,NL,5880895435177984
beach,US,5606674708561920
beach,US,4976093180198912
beach,AT,5837668652941312
beach,FR,5341826892431360
beach,IT,5592850886557696
beach,US,5232006256394240
beach,US,5906244701257728
beach,US,6167363500113920
beach,US,6548436285390848
beach,BR,6711817277538304
beach,US,5437881491390464
beach,HR,6596067250405376
beach,US,5409397134065664
beach,US,6483586184118272
beach,US,5523838798397440
beach,US,6341350691700736
beach,SR,5974233249218560
beach,HU,6402600532443136
beach,GB,6467470145617920
beach,US,5278409284386816
beach,GB,6527956434288640
beach,NL,6110807572086784
beach,US,6185851786625024
beach,AT,4533553188569088
beach,ID,5811248228728832
beach,US,4926518121725952
beach,SE,4980899735142400
beach,US,6228111614017536
beach,US,5540136521564160
beach,KR,4674513109254144
beach,US,6293857597652992
beach,US,4729744597712896
beach,US,4583214305771520
beach,PH,5204151384408064
beach,SA,4965301873541120
beach,FI,5452501425848320
beach,US,5490505041313792
beach,GB,5710850016935936
beach,CZ,6289363367362560
beach,US,4521033878994944
beach,US,5140457891823616
beach,RU,5697100497027072
beach,US,6549472442056704
beach,US,6160244335968256
beach,US,6576723640451072
birthday cake,DK,6057266404917248
birthday cake,NO,5803165049946112
birthday cake,HR,4808448531234816
birthday cake,US,6255585395736576
birthday cake,GB,5263084018991104
birthday cake,US,6124570929004544
birthday cake,US,6078450777456640
birthday cake,IN,6080809117155328
birthday cake,TH,5971419907227648
birthday cake,HK,5391083796168704
birthday cake,US,6196753739022336
birthday cake,ES,4572582814679040
birthday cake,DE,5411191088218112
birthday cake,US,5759014631636992
birthday cake,DE,6719816566046720
birthday cake,SE,4529167053881344
birthday cake,DE,4706451916324864
birthday cake,DE,6526210093875200
birthday cake,US,4917592441487360
birthday cake,IL,4896511462735872
birthday cake,CH,4903042279276544
birthday cake,US,5668830741266432
birthday cake,US,5148246542385152
birthday cake,CO,5281125331107840
birthday cake,GB,5847791425290240
birthday cake,KR,5695226129678336
birthday cake,HN,6069904513957888
birthday cake,US,4819897701892096
birthday cake,DK,6394943746605056
birthday cake,US,5927182419361792
birthday cake,KR,6395585022132224
birthday cake,BR,5091729071931392
birthday cake,AE,5917158582255616
birthday cake,MY,5537580294602752
birthday cake,US,5050602490953728
birthday cake,DE,6065102220427264
birthday cake,HR,6644654994882560
birthday cake,US,6186261368799232
birthday cake,PL,6558109621288960
birthday cake,SA,6220723095863296
birthday cake,AU,6701761026850816
birthday cake,US,6048523298537472
birthday cake,US,6185261379616768
birthday cake,TR,4558306091728896
birthday cake,CA,6148360350203904
birthday cake,IE,6503710538596352
birthday cake,GB,5700576450969600
